index,contest-tmp2m-14d__tmp2m
387901,15.188240272685903
387902,14.733669912305068
387903,14.550996052820269
387904,14.63338422891861
387905,14.868487022900503
387906,15.03338964854814
387907,15.14167786743135
387908,15.11205227976138
387909,14.644674844423703
387910,14.997592751396205
387911,15.315417612933318
387912,15.459177456498615
387913,15.463691991370888
387914,15.587131486729291
387915,15.71774735694582
387916,15.935154908726695
387917,16.054762719749462
387918,15.876630923104303
387919,15.513087134116933
387920,15.268416221740628
387921,15.156578353890703
387922,14.999921489395637
387923,15.230292497899143
387924,15.096258899018482
387925,14.952471306159966
387926,14.493985308256836
387927,14.250614836732044
387928,13.434372172152191
387929,13.069317205125703
387930,12.59810446336123
387931,11.87093633287009
387932,11.155749040942982
387933,10.614608848528317
387934,21.39768023480714
387935,21.521855740283044
387936,21.502499182849338
387937,20.969942671097215
387938,20.606428469519912
387939,20.094358558783277
387940,20.00267660527489
387941,20.060034933306113
387942,20.090932524337617
387943,20.23108569820132
387944,20.632480133414717
387945,20.0973749122907
387946,19.457627543226856
387947,19.39752261116929
387948,19.544995522221956
387949,19.26307461890083
387950,19.455074342160355
387951,19.58476283593778
387952,19.470222005836305
387953,19.034767919830763
387954,18.795272348580017
387955,17.993775018311997
387956,17.542166685633433
387957,16.393734183027682
387958,15.822162551131669
387959,15.647755837927715
387960,15.793051493847436
387961,15.633352886239237
387962,15.298197829445526
387963,14.880451998532017
387964,14.774261454001149
387965,14.872216003211449
387966,15.051434435369128
387967,15.256238197348056
387968,15.337069684928945
387969,15.323370116175475
387970,14.83873472970456
387971,15.115523581022083
387972,15.419214909421315
387973,15.668477007622755
387974,15.63972456777963
387975,15.747643333981387
387976,15.828513458584178
387977,16.09567893177553
387978,16.247720007532106
387979,16.090390630608923
387980,15.799252828882866
387981,15.404850787125506
387982,15.210615158872972
387983,15.178021320042015
387984,15.364219366038874
387985,15.30219594548027
387986,15.050987839542543
387987,14.64711988598718
387988,14.27706446568721
387989,13.684056206266284
387990,13.168753183740519
387991,12.817324526091713
387992,11.985793333014108
387993,11.230985451819752
387994,10.698923254893678
387995,21.96465115068811
387996,22.021422138345393
387997,22.07038095452112
387998,21.67662544767493
387999,21.342662697417786
388000,20.979726695830195
388001,20.783753818189638
388002,20.73525378142809
388003,20.78227642061139
388004,20.905053752731945
388005,21.51378856674497
388006,21.066763639292027
388007,20.279414700082825
388008,20.302384812810995
388009,20.51519212049761
388010,20.262181321721076
388011,20.20416835930248
388012,20.283512240651913
388013,20.21591677343267
388014,19.81670276677092
388015,19.473027747675463
388016,18.913566324247874
388017,18.56788407421716
388018,17.3456260716905
388019,16.391005827516928
388020,16.207635141097537
388021,16.531574595653105
388022,16.365830214495293
388023,15.994226600650162
388024,15.5453713051454
388025,15.421849566389538
388026,15.618350566286049
388027,15.795001877090092
388028,16.034683199683773
388029,15.966256506866745
388030,16.071796743032344
388031,15.397323611915418
388032,15.702347456414483
388033,16.01520664405853
388034,16.07316307608442
388035,16.038528238932543
388036,16.040378203431047
388037,16.126760065260438
388038,16.361589059628898
388039,16.660406156140553
388040,16.465580504886855
388041,16.125050090818796
388042,15.739053336955967
388043,15.582525774866758
388044,15.7953976491193
388045,15.932336722357556
388046,15.860682523745966
388047,15.829493940535938
388048,15.545498774177576
388049,15.135726342298128
388050,14.279339560383287
388051,14.133105122494957
388052,13.746453486415227
388053,12.942329471160686
388054,12.220591192740638
388055,11.606677011511835
388056,22.511550689375134
388057,22.651181599388913
388058,22.803818081798248
388059,22.544130977349866
388060,22.101372974537007
388061,21.886406958908253
388062,21.625082641928977
388063,21.691422754904202
388064,21.76307357356502
388065,21.830263506303158
388066,22.293948040999496
388067,22.00746084651659
388068,21.292033307610385
388069,21.11694233261499
388070,21.30119296773386
388071,21.01205999028443
388072,20.788617312590826
388073,20.8315623554419
388074,20.72716428059336
388075,20.214674211041896
388076,19.873906329069307
388077,19.185553174393306
388078,18.9676150030704
388079,17.925706156078917
388080,16.94699083238509
388081,16.840270071476766
388082,16.96511733181873
388083,16.93671227439667
388084,16.62194034789354
388085,16.271352857244512
388086,16.03575071915321
388087,16.36684664401391
388088,16.673665251655404
388089,16.99028102167828
388090,16.95959646075026
388091,16.955652853115023
388092,16.180651270678663
388093,16.35204802412659
388094,16.705391720444144
388095,16.884985536344406
388096,16.75730437334247
388097,16.80939308668185
388098,16.922599983358133
388099,17.217818683044545
388100,17.529033880540418
388101,17.358570671610877
388102,16.91546225915156
388103,16.44705902658886
388104,16.377152775501685
388105,16.359494282240448
388106,16.750171815807473
388107,16.74289969787794
388108,16.431933512265754
388109,16.163539444085647
388110,15.653202126906908
388111,14.862361135518835
388112,14.4419920873409
388113,14.248988125320537
388114,13.620575764270088
388115,12.704842702474632
388116,12.061523204566127
388117,23.07240102516435
388118,23.17696447738592
388119,23.258951694747367
388120,22.987940337270494
388121,22.672283272236882
388122,22.5013360710191
388123,22.288375210101353
388124,22.243179637703744
388125,22.332563589565527
388126,22.422447851327345
388127,23.027342237277587
388128,22.752772848920152
388129,22.029616004647362
388130,21.775223597128814
388131,21.94638105143669
388132,21.666846796748914
388133,21.542949603995357
388134,21.378870435351946
388135,21.255199242824173
388136,20.69133722798354
388137,20.22072938996192
388138,19.613594187635996
388139,19.252069617341483
388140,18.269838841906193
388141,17.244358396907664
388142,17.07491862293675
388143,17.29564790345217
388144,17.3020223319605
388145,16.99955289438259
388146,16.571688183423927
388147,16.35390343021138
388148,16.666850253341767
388149,16.935417755842124
388150,17.395633413161956
388151,17.336708474285416
388152,17.223129304310834
388153,16.501489157405913
388154,16.53904165025657
388155,16.85174421111687
388156,17.13967487749747
388157,16.883003989385184
388158,16.914263982960293
388159,17.02021768817908
388160,17.32685771666584
388161,17.567410996493294
388162,17.519276431152942
388163,16.97873038224451
388164,16.696056223542513
388165,16.534319134179732
388166,16.676593534656817
388167,16.99618761711534
388168,17.105626864502142
388169,17.00237250162189
388170,16.593171549466025
388171,16.246814383075648
388172,15.512040332290349
388173,15.05386195503989
388174,14.818144525337903
388175,13.904802727186516
388176,13.102076606619963
388177,12.45916176665528
388178,23.698883195567998
388179,23.783332675599265
388180,23.847822859822777
388181,23.703914345430242
388182,23.395244991297883
388183,23.27238483168474
388184,23.125012809233514
388185,23.005382867638396
388186,23.006353651707908
388187,23.00299134551408
388188,23.549426336983316
388189,23.491472953465827
388190,22.83449820535008
388191,22.520967105135206
388192,22.55054560775405
388193,22.201823186033113
388194,22.008702948257632
388195,21.911692221373617
388196,21.698661332379412
388197,21.060653648009552
388198,20.58185080934976
388199,19.96823979832763
388200,19.77835309460594
388201,18.88334606863131
388202,18.0585990335936
388203,17.629558505712367
388204,17.872772683061406
388205,17.892006717741197
388206,17.57764294249166
388207,17.30826111179534
388208,17.147897505966363
388209,17.423751356691888
388210,17.77678565539271
388211,18.254769653914323
388212,18.44972555362189
388213,18.4367154628336
388214,17.585096519153918
388215,17.36680055064941
388216,17.746452119728968
388217,18.008083765817855
388218,17.9627218832874
388219,17.94970966767034
388220,17.997302123423736
388221,18.2054870119629
388222,18.501108415885604
388223,18.45705993479251
388224,17.925069755614523
388225,17.455177344931382
388226,17.311783741114105
388227,17.339332340959707
388228,17.63139454914201
388229,17.864226700323698
388230,17.676095680575443
388231,17.245380031269164
388232,16.89797654758641
388233,16.10173780682673
388234,15.719302100804837
388235,15.347034585111547
388236,14.728520499662364
388237,13.67885191892594
388238,13.002974574107403
388239,23.818139962153197
388240,23.84979960639683
388241,23.891059121952207
388242,23.7943920897919
388243,23.519182689309478
388244,23.317570159561516
388245,23.17616746423657
388246,23.11571574540971
388247,23.098982361744298
388248,23.14777072607135
388249,23.642315140195393
388250,23.589772586429657
388251,22.978626880935725
388252,22.689330673151318
388253,22.70611983406531
388254,22.372166562143658
388255,22.166855670362903
388256,22.034605565220154
388257,21.831135173779664
388258,21.220600793546563
388259,20.742254951396564
388260,20.045842027161783
388261,20.02182829753424
388262,19.141288092296133
388263,18.13681698750888
388264,17.831062080231558
388265,18.08539170976968
388266,18.054411906183105
388267,17.8996632693899
388268,17.594586386828876
388269,17.436317951761048
388270,17.751923867766163
388271,18.089925696989962
388272,18.588062132079365
388273,18.794454637586234
388274,18.737231067060893
388275,17.83936082142464
388276,17.719242195234926
388277,17.9688696780672
388278,18.296918049174224
388279,18.257168744306718
388280,18.201459629580206
388281,18.280207994697257
388282,18.464742767806566
388283,18.6999437057405
388284,18.65897224457227
388285,18.181700294858693
388286,17.722937017184865
388287,17.534620573027166
388288,17.556463229910015
388289,17.88183868478966
388290,18.113974150122402
388291,17.98117032723431
388292,17.47483411028181
388293,17.029452332678964
388294,16.42534733808348
388295,16.02771908237472
388296,15.696841713725902
388297,15.079966262449322
388298,13.942592145601326
388299,13.329460671052933
388300,23.44545518401864
388301,23.53093469235443
388302,23.629182153650415
388303,23.34746809728886
388304,23.065082320745336
388305,22.839176665869307
388306,22.700528967535792
388307,22.64151242840814
388308,22.615355031034863
388309,22.69554404343861
388310,23.24284816256621
388311,23.268793491580304
388312,22.541215370206857
388313,22.280738598018548
388314,22.253694305328068
388315,21.854721958000006
388316,21.52509104189751
388317,21.31876972764301
388318,21.147898722809597
388319,20.518165125591374
388320,20.130249650073118
388321,19.512355562761634
388322,19.321849897054275
388323,18.43451040112868
388324,17.616325009973124
388325,17.060933204410684
388326,17.426974313162212
388327,17.409588217999453
388328,17.358828752090496
388329,16.98220271239394
388330,16.83163277214798
388331,17.04225512158333
388332,17.472542188511696
388333,17.971153979437325
388334,18.14906536525446
388335,18.102440864404944
388336,17.468583030386377
388337,17.25361208438463
388338,17.518148220796114
388339,17.76379859717475
388340,17.665340585170306
388341,17.55029096988062
388342,17.62072499959177
388343,17.89667829514785
388344,18.132377952586797
388345,18.096535497435916
388346,17.53786701984473
388347,17.12306804553491
388348,16.930900830321633
388349,17.01023411894305
388350,17.3830486923542
388351,17.65712818344861
388352,17.488126522050216
388353,17.14097299412468
388354,16.832192115526905
388355,16.24630379781899
388356,15.722113302953511
388357,15.588225100469344
388358,14.904983482771508
388359,13.750059252055257
388360,13.222493745648624
388361,23.59614447132925
388362,23.675708687536385
388363,23.73173088808187
388364,23.546516577477117
388365,23.314719790064345
388366,23.073426185268037
388367,22.892343306718637
388368,22.82518376559315
388369,22.762823434639923
388370,22.783088602834795
388371,23.17377074959299
388372,23.259001400582314
388373,22.77113478465383
388374,22.395566825043716
388375,22.322788330029503
388376,21.808414473158205
388377,21.46900091320463
388378,21.08567095882092
388379,20.994259493827325
388380,20.35916957587635
388381,19.86013769094798
388382,19.3806233148742
388383,19.278398777769084
388384,18.515655529885574
388385,17.6406216569059
388386,17.122222670882984
388387,17.291062319279284
388388,17.39794571727239
388389,17.251258118139525
388390,16.990810503113092
388391,16.91502444153162
388392,17.227892599080725
388393,17.634808554792087
388394,18.104729526387978
388395,18.44709704982939
388396,18.431168591772074
388397,17.765464550961905
388398,17.39645938572275
388399,17.624192231928195
388400,17.90989954266649
388401,17.84013470128064
388402,17.736448003827743
388403,17.729634497792304
388404,17.968945702372434
388405,18.095404495553012
388406,18.148222263615313
388407,17.761648484906384
388408,17.307019210159144
388409,17.100999801191893
388410,17.058734925615394
388411,17.350297589038192
388412,17.62052226164131
388413,17.45347380886828
388414,17.025067792781552
388415,16.74312585183878
388416,16.053580560271726
388417,15.4585504089406
388418,15.392131402742859
388419,14.744693132336343
388420,13.51864521677181
388421,12.871918371112734
388422,17.996869325447314
388423,17.886322670267955
388424,17.856316830852222
388425,17.993838419994447
388426,18.500381593610765
388427,18.57207449539703
388428,18.566497229887123
388429,18.363947153437454
388430,17.835839172961812
388431,17.621847699016627
388432,17.448414991705
388433,17.604144206922314
388434,17.921506056906388
388435,18.258457189229816
388436,18.42717862977054
388437,18.486861838469075
388438,18.41099382822446
388439,17.811467729693863
388440,17.115785332531125
388441,16.49909886724802
388442,16.277797467215898
388443,16.021981660332187
388444,16.113363023713223
388445,16.289234336034795
388446,16.09160641154027
388447,15.720997469124832
388448,15.466481787109013
388449,15.025582788676221
388450,14.700620735348158
388451,14.42187755021329
388452,14.586802122444336
388453,14.883580225474802
388454,15.075696323938862
388455,15.071873320105531
388456,15.004378403223425
388457,15.158676205821935
388458,15.326165202205793
388459,15.32526510810483
388460,15.097730099291402
388461,14.689190827339601
388462,14.577407795823662
388463,14.41424143836613
388464,14.535961566803627
388465,14.611882781446461
388466,14.46296874366742
388467,14.284459702233821
388468,14.278090054359376
388469,14.027526961205087
388470,13.983597953843912
388471,13.868969884650118
388472,13.450738345101751
388473,13.484477196406448
388474,13.38553398042929
388475,13.175938975647533
388476,13.005996187660628
388477,13.183784759423064
388478,13.006869705017936
388479,13.056412978873684
388480,13.06090890752125
388481,12.91347915847373
388482,12.679952362260705
388483,21.12248830509969
388484,21.057911193502047
388485,21.00812050088195
388486,21.339835234655457
388487,21.597713288052297
388488,21.94995556412922
388489,21.93720742382929
388490,21.723368377317243
388491,21.22709219463063
388492,20.7658780585905
388493,20.72299393290514
388494,20.74324054528764
388495,20.931724002148147
388496,21.327923994460463
388497,21.84363261493141
388498,21.94545315938753
388499,21.74267827736565
388500,21.05991413339827
388501,20.151436388794536
388502,19.547258323865176
388503,19.005698910229615
388504,18.591722380052282
388505,18.766245045521643
388506,18.815906478863546
388507,18.853341591317843
388508,18.62626829048798
388509,18.403876198338796
388510,18.033394876937802
388511,17.52839088925525
388512,17.385578327965717
388513,17.328650259007333
388514,17.437113882314705
388515,17.409023904356808
388516,17.503349056888815
388517,17.443160224366135
388518,17.583503130529053
388519,17.618863201554344
388520,17.7549721033112
388521,17.575730621689367
388522,17.32203673379475
388523,16.962968949287564
388524,16.848189473399167
388525,16.91261770938283
388526,17.015011065178825
388527,16.856870546535763
388528,16.64881833328803
388529,16.567100705854937
388530,16.49376606509191
388531,16.37213223181486
388532,16.129749253618527
388533,15.581319682129385
388534,15.302506695664498
388535,15.326692043592608
388536,15.283073552827505
388537,15.175382563957118
388538,15.203633042559296
388539,15.009879450601662
388540,14.704619401991987
388541,14.809616978812404
388542,14.69709424560256
388543,14.558821236023496
388544,20.60431015738244
388545,20.46757275974477
388546,20.38509902078581
388547,20.56851485156794
388548,20.925277429127135
388549,21.18323764710091
388550,21.28722094575916
388551,21.136707683841465
388552,20.57816164392405
388553,20.12754931628734
388554,19.972334116736995
388555,19.97484746581334
388556,20.095595875403962
388557,20.553031392881696
388558,20.890747468251398
388559,21.07855884564018
388560,20.9931669445729
388561,20.401032335279773
388562,19.4351274665791
388563,18.483263645400513
388564,17.992161526764328
388565,17.36781646626612
388566,17.54465452016316
388567,17.69938244894317
388568,17.40481125154023
388569,17.12826232650058
388570,16.874471399732787
388571,16.45097972580206
388572,16.015822659256756
388573,15.891219040107636
388574,15.930904191280488
388575,16.05996742588424
388576,16.07938885418777
388577,16.140741862957753
388578,16.115375884741244
388579,16.215904285795148
388580,16.313485815202835
388581,16.430307733659895
388582,16.27308221192891
388583,16.146228343369323
388584,15.89495487194907
388585,15.836710403016703
388586,15.711122581576266
388587,15.71761044059165
388588,15.64471957296004
388589,15.44303159516653
388590,15.429664629471793
388591,15.382829277358486
388592,15.093920614074609
388593,14.952484245232297
388594,14.559591581044572
388595,14.031214286809652
388596,14.080442406661444
388597,13.954083203470953
388598,13.853531919275339
388599,14.025271595183648
388600,13.892569018052455
388601,13.749082606397478
388602,13.775105076367183
388603,13.64331251037478
388604,13.62050522928137
388605,15.941313035052653
388606,15.590905282471217
388607,15.506035763712465
388608,15.599302701375727
388609,16.07449493883775
388610,16.540394552146253
388611,16.80569065655068
388612,16.70062813789479
388613,16.070312277436063
388614,15.469584677844056
388615,15.286470113944787
388616,15.146619075254794
388617,15.277170683029738
388618,15.72691172098294
388619,16.308355510482283
388620,16.53267470207546
388621,16.557311213408223
388622,16.05161554713939
388623,15.172882210676823
388624,13.873039485600913
388625,13.032903226472543
388626,12.353530501575095
388627,12.621664952152733
388628,12.53886606666913
388629,12.323721603801399
388630,12.129453786566447
388631,11.71244125797201
388632,11.434915301818805
388633,10.932363687479072
388634,10.598760456891018
388635,10.670031344201929
388636,10.731798288560114
388637,10.963880741125667
388638,11.13272014003577
388639,11.105507881591175
388640,11.05289272905674
388641,11.144697701030127
388642,11.272680710626219
388643,11.211882103164033
388644,11.100640758870236
388645,11.010456280285275
388646,10.91326681539851
388647,10.894195996553059
388648,10.876475320941843
388649,10.793614095529616
388650,10.603019369991905
388651,10.523885048267752
388652,10.352135350463932
388653,10.096962585472289
388654,10.166477867570919
388655,9.894882562135995
388656,9.523012909576074
388657,9.434070413089017
388658,9.231056280795876
388659,9.171951039989631
388660,9.263327715091146
388661,9.16914418035449
388662,9.076557128046675
388663,8.87473737430264
388664,8.872743388696703
388665,8.687349401982642
388666,19.154529087538855
388667,18.734954448493156
388668,18.340859536263093
388669,18.37362866743952
388670,18.8018186414343
388671,19.168749265359715
388672,19.447686520806855
388673,19.549231802376614
388674,19.032119591834224
388675,18.356522326136044
388676,18.03132149968892
388677,17.866415326044585
388678,17.834015054603086
388679,18.276787141404213
388680,18.690309711729476
388681,19.047213216054374
388682,19.17964073509554
388683,18.716504884889268
388684,17.896870637705636
388685,16.792973560120686
388686,15.912278066245207
388687,15.105401828053301
388688,15.022932711344005
388689,15.005174939903466
388690,14.882592028639445
388691,14.709325521965766
388692,14.424126016010328
388693,14.082655385766888
388694,13.484394970691824
388695,13.279285685717543
388696,13.23353903723664
388697,13.390739511355559
388698,13.476999387964659
388699,13.640437248107363
388700,13.470451480781993
388701,13.436433662479446
388702,13.59797181711528
388703,13.731929521445734
388704,13.671803139976578
388705,13.542458113671707
388706,13.40939638635223
388707,13.33439927994009
388708,13.269500965398183
388709,13.343269528681585
388710,13.253107526115599
388711,13.037729072357852
388712,12.890652904720957
388713,12.796444894964182
388714,12.585749291289142
388715,12.487970500334825
388716,12.048421305590043
388717,11.741584668277975
388718,11.56136113363108
388719,11.398265038984537
388720,11.14929579594426
388721,11.295480348049459
388722,11.204307480991762
388723,11.09633459672913
388724,10.991189946208403
388725,10.850608778369885
388726,10.564897304776993
388727,17.793063379745465
388728,17.342126321317867
388729,16.96434672138498
388730,16.895890873707245
388731,17.201599513232658
388732,17.756978438061324
388733,18.000818700182656
388734,18.0136697661699
388735,17.619474731066106
388736,16.828420275500758
388737,16.64690008209727
388738,16.279325862872746
388739,16.322144847814595
388740,16.800119467926763
388741,17.272909236902088
388742,17.622439108016547
388743,17.70171267746203
388744,17.36157362931163
388745,16.716749955684435
388746,15.498162157073278
388747,14.52566336900521
388748,13.734915876747355
388749,13.729610511737663
388750,13.71942084899265
388751,13.505613668936748
388752,13.465731399927272
388753,13.152298039684279
388754,12.797665975449913
388755,12.363235706312475
388756,12.074578206668175
388757,11.970630089270642
388758,12.174956945614484
388759,12.2013720677399
388760,12.356449570392204
388761,12.297986681071352
388762,12.128394496238972
388763,12.286348853808164
388764,12.547273597545754
388765,12.56642097932967
388766,12.500887384501622
388767,12.406348779411863
388768,12.322825396365861
388769,12.260578417807977
388770,12.311758225882443
388771,12.255238558845873
388772,11.893559672218458
388773,11.780529925529615
388774,11.676557165292653
388775,11.43712983253658
388776,11.258843085928344
388777,10.962170971786255
388778,10.633048813141793
388779,10.422140373114711
388780,10.220926193638785
388781,9.951166768908074
388782,9.983535583304398
388783,10.102381805965361
388784,9.88196782990377
388785,9.732430116005947
388786,9.806482948363023
388787,9.664476966334746
388788,15.948123362594307
388789,15.298839245510562
388790,15.01055151391768
388791,14.822396798522913
388792,15.100501683723866
388793,15.438105659958516
388794,15.663736087262551
388795,15.777015365957128
388796,15.44620351120416
388797,14.702134158755387
388798,14.459757855009906
388799,14.132123899408109
388800,14.101266593254202
388801,14.517984544761843
388802,15.113069235004755
388803,15.333137797504289
388804,15.5001503171787
388805,15.251859246148811
388806,14.758552224428398
388807,13.794759788346807
388808,12.973185355054346
388809,12.139438542570803
388810,12.163110745852194
388811,12.003608009071963
388812,11.899040512021624
388813,11.796673201793379
388814,11.544079996513831
388815,11.325854597128355
388816,11.04275503092879
388817,10.748395660782004
388818,10.597574677411572
388819,10.65506503350561
388820,10.813569723645998
388821,10.925601163174917
388822,10.826143943882077
388823,10.72587276708301
388824,10.753952225978736
388825,11.038117489643952
388826,11.18170988970371
388827,11.192247943235138
388828,11.102985166442947
388829,11.02788379198738
388830,10.983141996485035
388831,11.04390624421275
388832,10.979645249789654
388833,10.749086083962428
388834,10.590599458996989
388835,10.419109848144785
388836,10.212878445255896
388837,10.044107461694358
388838,9.982338645830241
388839,9.70455954407364
388840,9.482264622920686
388841,9.32997345642989
388842,8.945833201766677
388843,9.006756789818125
388844,8.897440397228067
388845,8.745291597742495
388846,8.593036262788715
388847,8.837923737166514
388848,8.65643977297215
388849,16.448165382228563
388850,15.648812144281724
388851,15.385055000878555
388852,15.2000764304113
388853,15.39899193355258
388854,15.747811047652931
388855,15.925985738589771
388856,16.07747089614389
388857,15.77698562075614
388858,15.06215408776639
388859,14.810835097567207
388860,14.390689817801144
388861,14.141637038473316
388862,14.498706879241034
388863,14.947552815821199
388864,15.219680574179238
388865,15.364428897708581
388866,15.23598556522577
388867,14.849175114529753
388868,13.929583922101205
388869,13.221207936131675
388870,12.354550819885807
388871,12.224063887108368
388872,12.241505363281707
388873,12.071156671690954
388874,11.991139286806694
388875,11.809071785121777
388876,11.58395689950312
388877,11.235716315441351
388878,11.088612345847695
388879,10.891865099565536
388880,10.832746902776162
388881,10.944400066828713
388882,11.105328019977591
388883,11.108934574271562
388884,10.954866444472206
388885,11.010495222713294
388886,11.311802711744512
388887,11.527145018411574
388888,11.448340890714404
388889,11.453155037644567
388890,11.299810055806386
388891,11.283760778033884
388892,11.3473544974226
388893,11.270680402274985
388894,11.035245160192602
388895,10.892725071895956
388896,10.799061471549946
388897,10.562522000764442
388898,10.520631882439655
388899,10.40115372400115
388900,10.068763284400447
388901,9.8884974649818
388902,9.602714995013256
388903,9.424161451189015
388904,9.30647510398497
388905,9.22178749026881
388906,8.927589288677565
388907,8.806207608983751
388908,8.617601601172469
388909,8.609732835318185
388910,15.525633397029075
388911,14.892364773985708
388912,14.468228407466171
388913,14.126161390549418
388914,14.303595705937983
388915,14.639803044781791
388916,15.002994583074008
388917,15.091354813501065
388918,14.888551837482382
388919,14.166054934631708
388920,13.90073938176522
388921,13.445202317131002
388922,13.252086487237598
388923,13.660882708444941
388924,14.013560437091922
388925,14.347354833353208
388926,14.642229355866053
388927,14.60859880893648
388928,14.071481515817622
388929,13.221229910496437
388930,12.400908992308743
388931,11.615006093648164
388932,11.352139377305264
388933,11.341254129036656
388934,11.402727499300148
388935,11.299165104487734
388936,11.012168082430202
388937,10.825315122947924
388938,10.41514050423588
388939,10.108461767082524
388940,10.058164104233411
388941,9.996397839349793
388942,10.143417396120109
388943,10.227315383809955
388944,10.326522915870733
388945,10.073665815156492
388946,10.18796559688115
388947,10.50683722553205
388948,10.642684234474137
388949,10.618608142293457
388950,10.595398668407757
388951,10.602534371489552
388952,10.521375986684278
388953,10.655054550599669
388954,10.656652043394557
388955,10.36679516423862
388956,10.282390887918103
388957,10.155829125852446
388958,10.002829002618286
388959,9.973829560622217
388960,9.947276055968285
388961,9.712265035514125
388962,9.561658383467341
388963,9.341870041714747
388964,8.991803868294442
388965,8.743984672000714
388966,8.663900990547717
388967,8.394977438568318
388968,8.150132612597538
388969,8.043335609590471
388970,7.766457734478582
388971,17.296018989150564
388972,16.492228612448187
388973,15.935748978609519
388974,15.588682142931507
388975,15.634499883654483
388976,15.877288389049866
388977,16.128944830294337
388978,16.280263572496853
388979,16.252789812357697
388980,15.627233828526824
388981,15.281986116468655
388982,14.717525163882632
388983,14.465017319442701
388984,14.75601730733759
388985,15.032908481217696
388986,15.482018746036474
388987,15.68735422219243
388988,15.558384155935187
388989,15.247185127565277
388990,14.447025790380785
388991,13.62980223249566
388992,12.856792922714549
388993,12.273053376523759
388994,12.356624085052736
388995,12.414243495766051
388996,12.298471720875076
388997,12.037713616266766
388998,11.900777560042657
388999,11.481611030715257
389000,11.094940929339078
389001,11.092483737091657
389002,10.974127828872057
389003,11.179086180714002
389004,11.35780603783555
389005,11.501936895795179
389006,11.389782191933264
389007,11.459648569161654
389008,11.651338299963728
389009,11.816171681787951
389010,11.790904059290547
389011,11.76230407459784
389012,11.779167013245155
389013,11.708637908998252
389014,11.874299963430108
389015,11.77686368897487
389016,11.560821665642187
389017,11.45400336393732
389018,11.29254697137744
389019,11.10659046179443
389020,11.01116792486224
389021,10.933111983862236
389022,10.710175751683852
389023,10.566366912055404
389024,10.376642470343707
389025,10.12057826681238
389026,9.82674500203601
389027,9.55307447915131
389028,9.415477573577814
389029,8.92891711283201
389030,8.724489993771664
389031,8.478350089416683
389032,19.313026239729425
389033,18.59340857501697
389034,17.9255333238288
389035,17.56042007121576
389036,17.5039800292341
389037,17.765050885919443
389038,17.959468124097377
389039,18.164749606800108
389040,18.11702130704289
389041,17.466757319217308
389042,16.999664498191468
389043,16.50948308852988
389044,16.069697972030944
389045,16.194132158136476
389046,16.45268193962089
389047,16.868345823464118
389048,17.056386848824065
389049,17.038241155224313
389050,16.926704704826758
389051,16.09704732941782
389052,15.272311852041666
389053,14.396543139972774
389054,13.805627536566895
389055,13.760401270268726
389056,13.854292182021059
389057,13.818773014781188
389058,13.559301851145136
389059,13.354627542237436
389060,12.980456909129988
389061,12.674819981230634
389062,12.584582211665532
389063,12.577521886053866
389064,12.75761798393467
389065,13.00950490408287
389066,13.126851179059942
389067,12.897155614426133
389068,12.947209822989658
389069,13.203167383160697
389070,13.362440273200416
389071,13.387581012695478
389072,13.364909910694617
389073,13.268229335711968
389074,13.251576174727465
389075,13.389486512515433
389076,13.349304018378447
389077,13.187911843923102
389078,13.044145254595062
389079,12.86537478708303
389080,12.717132190542523
389081,12.629107503232476
389082,12.54656813494921
389083,12.271648850851118
389084,12.175688925147675
389085,11.923261525878862
389086,11.445283453429692
389087,11.291435264920365
389088,11.035887481272557
389089,10.794756481915108
389090,10.178255653501843
389091,9.871275520762847
389092,9.40036996651252
389093,17.397946263306576
389094,16.76541256862413
389095,16.32616012393386
389096,15.854113097361196
389097,15.719640400701056
389098,15.826260321410993
389099,15.963037964092026
389100,16.152472144158523
389101,16.14355626104432
389102,15.419497945607631
389103,14.935426306958458
389104,14.39481059810161
389105,14.203105348211043
389106,14.297600374456703
389107,14.617297304357658
389108,14.913686069316709
389109,15.061149152895464
389110,15.08231164333473
389111,14.876198089825202
389112,14.240647312022535
389113,13.338662905971647
389114,12.690201304040968
389115,12.137233942083963
389116,12.017360035927602
389117,12.039087283209781
389118,12.100176608168551
389119,11.958472647123951
389120,11.804742642729952
389121,11.437818526541042
389122,11.125822511927662
389123,11.003052962193662
389124,11.056805141899483
389125,11.156963288038439
389126,11.389479631332541
389127,11.494862133250063
389128,11.342813354814465
389129,11.285779798946685
389130,11.581898493379388
389131,11.672498811060523
389132,11.728227935518023
389133,11.799466410656917
389134,11.695591236669308
389135,11.745435855204489
389136,11.840145502232037
389137,11.884890411592588
389138,11.633880748335574
389139,11.632434180662361
389140,11.566186001783683
389141,11.41641252787394
389142,11.295901311778975
389143,11.327403767452637
389144,11.181726621641655
389145,10.891555597309027
389146,10.706162663408469
389147,10.218548915524641
389148,9.864885763894796
389149,9.747241356723777
389150,9.363407582727145
389151,8.827546131588463
389152,8.696548419189721
389153,8.077886055008621
389154,17.471201449664292
389155,16.829526700907863
389156,16.368431047383808
389157,15.881940869494983
389158,15.82625518434389
389159,15.970873642604886
389160,16.108880077854145
389161,16.31830750572685
389162,16.212971829425648
389163,15.603054350284314
389164,15.149316142766041
389165,14.60372906202128
389166,14.37431290835708
389167,14.440511339967815
389168,14.691354538834684
389169,15.008457193630584
389170,15.221436915068722
389171,15.215922124422153
